date,atm_id,area,weather,major_event,twenty_dollar_bills_withdrawn,fifty_dollar_bills_withdrawn,hundred_dollar_bills_withdrawn
2023-11-21,LM-ATM-010,SoHo Broadway,cloudy,None,77,58,39
2023-11-21,LM-ATM-011,NoLiTa,cloudy,None,59,36,22
2023-11-21,LM-ATM-012,Canal Street,cloudy,None,91,51,28
2023-11-21,LM-ATM-013,World Trade Center,cloudy,None,118,34,26
2023-11-21,LM-ATM-014,Brookfield Place,cloudy,None,127,38,24
2023-11-21,LM-ATM-015,Bowling Green,cloudy,None,81,35,20
2023-11-21,LM-ATM-016,Staten Ferry Terminal,cloudy,None,58,38,22
2023-11-21,LM-ATM-017,Essex Market,cloudy,None,75,40,21
2023-11-21,LM-ATM-018,Houston Street,cloudy,None,52,30,16
2023-11-21,LM-ATM-019,Delancey Street,cloudy,None,71,42,27
2023-11-21,LM-ATM-020,Pier 17,cloudy,None,63,49,28
2023-11-22,LM-ATM-001,Battery Park,clear,None,73,48,28
2023-11-22,LM-ATM-002,Wall Street,clear,None,105,25,10
2023-11-22,LM-ATM-003,Broad Street,clear,None,110,25,12
2023-11-22,LM-ATM-004,Fulton Center,clear,None,125,51,25
2023-11-22,LM-ATM-005,South Street Seaport,clear,None,84,53,36
2023-11-22,LM-ATM-006,Tribeca,clear,None,95,34,20
2023-11-22,LM-ATM-007,City Hall,clear,None,111,44,24
2023-11-22,LM-ATM-008,Chinatown,clear,None,92,44,25
2023-11-22,LM-ATM-009,Little Italy,clear,None,75,45,29
2023-11-22,LM-ATM-010,SoHo Broadway,clear,None,79,56,35
2023-11-22,LM-ATM-011,NoLiTa,clear,None,69,44,30
2023-11-22,LM-ATM-012,Canal Street,clear,None,104,54,35
2023-11-22,LM-ATM-013,World Trade Center,clear,None,142,39,25
2023-11-22,LM-ATM-014,Brookfield Place,clear,None,145,49,31
2023-11-22,LM-ATM-015,Bowling Green,clear,None,105,41,23
2023-11-22,LM-ATM-016,Staten Ferry Terminal,clear,None,97,58,40
2023-11-22,LM-ATM-017,Essex Market,clear,None,76,38,20
2023-11-22,LM-ATM-018,Houston Street,clear,None,74,38,22
2023-11-22,LM-ATM-019,Delancey Street,clear,None,68,39,23
2023-11-22,LM-ATM-020,Pier 17,clear,None,63,54,33
2023-11-23,LM-ATM-001,Battery Park,cloudy,None,77,38,26
2023-11-23,LM-ATM-002,Wall Street,cloudy,None,109,25,14
2023-11-23,LM-ATM-003,Broad Street,cloudy,None,111,30,15
2023-11-23,LM-ATM-004,Fulton Center,cloudy,None,105,36,24
2023-11-23,LM-ATM-005,South Street Seaport,cloudy,None,79,51,31
2023-11-23,LM-ATM-006,Tribeca,cloudy,None,86,35,17
2023-11-23,LM-ATM-007,City Hall,cloudy,None,88,28,17
2023-11-23,LM-ATM-008,Chinatown,cloudy,None,69,36,21
2023-11-23,LM-ATM-009,Little Italy,cloudy,None,53,37,19
2023-11-23,LM-ATM-010,SoHo Broadway,cloudy,None,74,54,34
2023-11-23,LM-ATM-011,NoLiTa,cloudy,None,57,29,18
2023-11-23,LM-ATM-012,Canal Street,cloudy,None,86,48,26
2023-11-23,LM-ATM-013,World Trade Center,cloudy,None,139,49,30
2023-11-23,LM-ATM-014,Brookfield Place,cloudy,None,114,47,24
2023-11-23,LM-ATM-015,Bowling Green,cloudy,None,84,38,20
2023-11-23,LM-ATM-016,Staten Ferry Terminal,cloudy,None,69,45,27
2023-11-23,LM-ATM-017,Essex Market,cloudy,None,80,40,24
2023-11-23,LM-ATM-018,Houston Street,cloudy,None,71,44,26
2023-11-23,LM-ATM-019,Delancey Street,cloudy,None,57,31,16
2023-11-23,LM-ATM-020,Pier 17,cloudy,None,65,43,31
2023-11-24,LM-ATM-001,Battery Park,cloudy,None,68,41,27
2023-11-24,LM-ATM-002,Wall Street,cloudy,None,121,25,14
2023-11-24,LM-ATM-003,Broad Street,cloudy,None,125,33,15
2023-11-24,LM-ATM-004,Fulton Center,cloudy,None,121,39,26
2023-11-24,LM-ATM-005,South Street Seaport,cloudy,None,76,50,30
2023-11-24,LM-ATM-006,Tribeca,cloudy,None,85,30,16
2023-11-24,LM-ATM-007,City Hall,cloudy,None,89,32,18
2023-11-24,LM-ATM-008,Chinatown,cloudy,None,77,36,22
2023-11-24,LM-ATM-009,Little Italy,cloudy,None,62,39,24
2023-11-24,LM-ATM-010,SoHo Broadway,cloudy,None,70,53,37
2023-11-24,LM-ATM-011,NoLiTa,cloudy,None,61,39,25
2023-11-24,LM-ATM-012,Canal Street,cloudy,None,94,47,30
2023-11-24,LM-ATM-013,World Trade Center,cloudy,None,106,33,21
2023-11-24,LM-ATM-014,Brookfield Place,cloudy,None,102,35,18
2023-11-24,LM-ATM-015,Bowling Green,cloudy,None,86,35,17
2023-11-24,LM-ATM-016,Staten Ferry Terminal,cloudy,None,89,55,36
2023-11-24,LM-ATM-017,Essex Market,cloudy,None,75,41,22
2023-11-24,LM-ATM-018,Houston Street,cloudy,None,71,41,28
2023-11-24,LM-ATM-019,Delancey Street,cloudy,None,68,38,20
2023-11-24,LM-ATM-020,Pier 17,cloudy,None,68,47,32
2023-11-25,LM-ATM-001,Battery Park,clear,None,66,49,27
2023-11-25,LM-ATM-002,Wall Street,clear,None,113,30,18
2023-11-25,LM-ATM-003,Broad Street,clear,None,101,33,17
2023-11-25,LM-ATM-004,Fulton Center,clear,None,95,50,25
2023-11-25,LM-ATM-005,South Street Seaport,clear,None,79,61,38
2023-11-25,LM-ATM-006,Tribeca,clear,None,66,34,18
2023-11-25,LM-ATM-007,City Hall,clear,None,88,43,22
2023-11-25,LM-ATM-008,Chinatown,clear,None,94,62,31
2023-11-25,LM-ATM-009,Little Italy,clear,None,71,47,31
2023-11-25,LM-ATM-010,SoHo Broadway,clear,None,73,63,36
2023-11-25,LM-ATM-011,NoLiTa,clear,None,51,33,20
2023-11-25,LM-ATM-012,Canal Street,clear,None,83,51,28
2023-11-25,LM-ATM-013,World Trade Center,clear,None,80,40,19
2023-11-25,LM-ATM-014,Brookfield Place,clear,None,105,46,21
2023-11-25,LM-ATM-015,Bowling Green,clear,None,72,34,19
2023-11-25,LM-ATM-016,Staten Ferry Terminal,clear,None,81,70,36
2023-11-25,LM-ATM-017,Essex Market,clear,None,87,50,22
2023-11-25,LM-ATM-018,Houston Street,clear,None,79,59,31
2023-11-25,LM-ATM-019,Delancey Street,clear,None,67,42,21
2023-11-25,LM-ATM-020,Pier 17,clear,None,66,55,34
2023-11-26,LM-ATM-001,Battery Park,cloudy,None,57,30,19
2023-11-26,LM-ATM-002,Wall Street,cloudy,None,95,33,12
2023-11-26,LM-ATM-003,Broad Street,cloudy,None,82,24,11
2023-11-26,LM-ATM-004,Fulton Center,cloudy,None,80,42,23
2023-11-26,LM-ATM-005,South Street Seaport,cloudy,None,66,50,29
2023-11-26,LM-ATM-006,Tribeca,cloudy,None,57,30,12
2023-11-26,LM-ATM-007,City Hall,cloudy,None,68,28,16
2023-11-26,LM-ATM-008,Chinatown,cloudy,None,72,41,21
2023-11-26,LM-ATM-009,Little Italy,cloudy,None,50,45,23
2023-11-26,LM-ATM-010,SoHo Broadway,cloudy,None,92,67,45
2023-11-26,LM-ATM-011,NoLiTa,cloudy,None,51,36,21
2023-11-26,LM-ATM-012,Canal Street,cloudy,None,72,45,23
2023-11-26,LM-ATM-013,World Trade Center,cloudy,None,113,39,24
2023-11-26,LM-ATM-014,Brookfield Place,cloudy,None,71,33,18
2023-11-26,LM-ATM-015,Bowling Green,cloudy,None,80,36,19
2023-11-26,LM-ATM-016,Staten Ferry Terminal,cloudy,None,57,46,25
2023-11-26,LM-ATM-017,Essex Market,cloudy,None,49,29,15
2023-11-26,LM-ATM-018,Houston Street,cloudy,None,57,37,22
2023-11-26,LM-ATM-019,Delancey Street,cloudy,None,62,40,22
2023-11-26,LM-ATM-020,Pier 17,cloudy,None,69,52,36
2023-11-27,LM-ATM-001,Battery Park,cloudy,None,72,40,23
2023-11-27,LM-ATM-002,Wall Street,cloudy,None,120,30,13
2023-11-27,LM-ATM-003,Broad Street,cloudy,None,121,34,17
2023-11-27,LM-ATM-004,Fulton Center,cloudy,None,89,36,24
2023-11-27,LM-ATM-005,South Street Seaport,cloudy,None,74,53,31
2023-11-27,LM-ATM-006,Tribeca,cloudy,None,88,33,17
2023-11-27,LM-ATM-007,City Hall,cloudy,None,82,27,18
2023-11-27,LM-ATM-008,Chinatown,cloudy,None,78,37,22
2023-11-27,LM-ATM-009,Little Italy,cloudy,None,72,46,26
2023-11-27,LM-ATM-010,SoHo Broadway,cloudy,None,76,60,38
2023-11-27,LM-ATM-011,NoLiTa,cloudy,None,60,34,22
2023-11-27,LM-ATM-012,Canal Street,cloudy,None,77,36,22
2023-11-27,LM-ATM-013,World Trade Center,cloudy,None,99,38,19
2023-11-27,LM-ATM-014,Brookfield Place,cloudy,None,104,36,22
2023-11-27,LM-ATM-015,Bowling Green,cloudy,None,75,28,18
2023-11-27,LM-ATM-016,Staten Ferry Terminal,cloudy,None,76,48,32
2023-11-27,LM-ATM-017,Essex Market,cloudy,None,77,36,23
2023-11-27,LM-ATM-018,Houston Street,cloudy,None,63,32,21
2023-11-27,LM-ATM-019,Delancey Street,cloudy,None,86,35,27
2023-11-27,LM-ATM-020,Pier 17,cloudy,None,71,45,32
2023-11-28,LM-ATM-001,Battery Park,clear,None,85,49,29
2023-11-28,LM-ATM-002,Wall Street,clear,None,138,29,16
2023-11-28,LM-ATM-003,Broad Street,clear,None,130,32,15
2023-11-28,LM-ATM-004,Fulton Center,clear,None,149,54,32
2023-11-28,LM-ATM-005,South Street Seaport,clear,None,95,64,38
2023-11-28,LM-ATM-006,Tribeca,clear,None,76,30,14
2023-11-28,LM-ATM-007,City Hall,clear,None,99,40,23
2023-11-28,LM-ATM-008,Chinatown,clear,None,70,37,22
2023-11-28,LM-ATM-009,Little Italy,clear,None,66,49,27
2023-11-28,LM-ATM-010,SoHo Broadway,clear,None,77,53,37
2023-11-28,LM-ATM-011,NoLiTa,clear,None,56,35,20
2023-11-28,LM-ATM-012,Canal Street,clear,None,86,46,27
2023-11-28,LM-ATM-013,World Trade Center,clear,None,109,38,21
2023-11-28,LM-ATM-014,Brookfield Place,clear,None,130,41,25
2023-11-28,LM-ATM-015,Bowling Green,clear,None,93,43,23
2023-11-28,LM-ATM-016,Staten Ferry Terminal,clear,None,92,51,36
2023-11-28,LM-ATM-017,Essex Market,clear,None,71,32,19
2023-11-28,LM-ATM-018,Houston Street,clear,None,86,49,28
2023-11-28,LM-ATM-019,Delancey Street,clear,None,80,44,24
2023-11-28,LM-ATM-020,Pier 17,clear,None,74,45,34
2023-11-29,LM-ATM-001,Battery Park,cloudy,None,71,41,22
2023-11-29,LM-ATM-002,Wall Street,cloudy,None,131,28,15
2023-11-29,LM-ATM-003,Broad Street,cloudy,None,100,24,11
2023-11-29,LM-ATM-004,Fulton Center,cloudy,None,91,37,20
2023-11-29,LM-ATM-005,South Street Seaport,cloudy,None,58,43,23
2023-11-29,LM-ATM-006,Tribeca,cloudy,None,86,31,15
2023-11-29,LM-ATM-007,City Hall,cloudy,None,92,37,19
2023-11-29,LM-ATM-008,Chinatown,cloudy,None,75,39,23
2023-11-29,LM-ATM-009,Little Italy,cloudy,None,62,42,26
2023-11-29,LM-ATM-010,SoHo Broadway,cloudy,None,74,54,37
2023-11-29,LM-ATM-011,NoLiTa,cloudy,None,56,33,20
2023-11-29,LM-ATM-012,Canal Street,cloudy,None,77,44,22
2023-11-29,LM-ATM-013,World Trade Center,cloudy,None,105,34,19
2023-11-29,LM-ATM-014,Brookfield Place,cloudy,None,125,43,27
2023-11-29,LM-ATM-015,Bowling Green,cloudy,None,102,45,23
2023-11-29,LM-ATM-016,Staten Ferry Terminal,cloudy,None,75,47,29
2023-11-29,LM-ATM-017,Essex Market,cloudy,None,64,34,18
2023-11-29,LM-ATM-018,Houston Street,cloudy,None,76,37,24
2023-11-29,LM-ATM-019,Delancey Street,cloudy,None,70,37,22
2023-11-29,LM-ATM-020,Pier 17,cloudy,None,66,41,30
2023-11-30,LM-ATM-001,Battery Park,cloudy,None,63,45,20
2023-11-30,LM-ATM-002,Wall Street,cloudy,None,134,31,16
2023-11-30,LM-ATM-003,Broad Street,cloudy,None,94,30,11
2023-11-30,LM-ATM-004,Fulton Center,cloudy,None,108,49,26
2023-11-30,LM-ATM-005,South Street Seaport,cloudy,None,86,56,37
2023-11-30,LM-ATM-006,Tribeca,cloudy,None,73,28,14
2023-11-30,LM-ATM-007,City Hall,cloudy,None,99,43,20
2023-11-30,LM-ATM-008,Chinatown,cloudy,None,70,33,19
2023-11-30,LM-ATM-009,Little Italy,cloudy,None,53,36,20
2023-11-30,LM-ATM-010,SoHo Broadway,cloudy,None,82,56,40
2023-11-30,LM-ATM-011,NoLiTa,cloudy,None,63,39,25
2023-11-30,LM-ATM-012,Canal Street,cloudy,None,83,44,25
2023-11-30,LM-ATM-013,World Trade Center,cloudy,None,109,43,22
2023-11-30,LM-ATM-014,Brookfield Place,cloudy,None,97,36,21
2023-11-30,LM-ATM-015,Bowling Green,cloudy,None,93,40,19
2023-11-30,LM-ATM-016,Staten Ferry Terminal,cloudy,None,74,52,29
2023-11-30,LM-ATM-017,Essex Market,cloudy,None,80,43,23
2023-11-30,LM-ATM-018,Houston Street,cloudy,None,67,39,24
2023-11-30,LM-ATM-019,Delancey Street,cloudy,None,72,34,18
2023-11-30,LM-ATM-020,Pier 17,cloudy,None,77,56,39
2023-12-01,LM-ATM-001,Battery Park,cloudy,None,68,43,23
2023-12-01,LM-ATM-002,Wall Street,cloudy,None,136,26,17
2023-12-01,LM-ATM-003,Broad Street,cloudy,None,124,34,15
2023-12-01,LM-ATM-004,Fulton Center,cloudy,None,120,51,29
2023-12-01,LM-ATM-005,South Street Seaport,cloudy,None,74,55,30
2023-12-01,LM-ATM-006,Tribeca,cloudy,None,89,40,18
2023-12-01,LM-ATM-007,City Hall,cloudy,None,77,31,19
2023-12-01,LM-ATM-008,Chinatown,cloudy,None,93,48,28
2023-12-01,LM-ATM-009,Little Italy,cloudy,None,70,45,26
2023-12-01,LM-ATM-010,SoHo Broadway,cloudy,None,92,61,37
2023-12-01,LM-ATM-011,NoLiTa,cloudy,None,61,34,21
2023-12-01,LM-ATM-012,Canal Street,cloudy,None,101,49,36
2023-12-01,LM-ATM-013,World Trade Center,cloudy,None,123,42,26
2023-12-01,LM-ATM-014,Brookfield Place,cloudy,None,141,43,25
2023-12-01,LM-ATM-015,Bowling Green,cloudy,None,105,41,24
2023-12-01,LM-ATM-016,Staten Ferry Terminal,cloudy,None,84,55,30
2023-12-01,LM-ATM-017,Essex Market,cloudy,None,79,38,23
2023-12-01,LM-ATM-018,Houston Street,cloudy,None,78,52,28
2023-12-01,LM-ATM-019,Delancey Street,cloudy,None,76,38,21
2023-12-01,LM-ATM-020,Pier 17,cloudy,None,60,44,30
2023-12-02,LM-ATM-001,Battery Park,rain,None,53,36,24
2023-12-02,LM-ATM-002,Wall Street,rain,None,87,25,14
2023-12-02,LM-ATM-003,Broad Street,rain,None,93,31,15
2023-12-02,LM-ATM-004,Fulton Center,rain,None,109,48,34
2023-12-02,LM-ATM-005,South Street Seaport,rain,None,88,63,38
2023-12-02,LM-ATM-006,Tribeca,rain,None,67,31,15
2023-12-02,LM-ATM-007,City Hall,rain,None,76,26,14
2023-12-02,LM-ATM-008,Chinatown,rain,None,76,48,26
2023-12-02,LM-ATM-009,Little Italy,rain,None,69,48,25
2023-12-02,LM-ATM-010,SoHo Broadway,rain,None,73,62,40
2023-12-02,LM-ATM-011,NoLiTa,rain,None,70,46,30
2023-12-02,LM-ATM-012,Canal Street,rain,None,80,53,29
2023-12-02,LM-ATM-013,World Trade Center,rain,None,96,43,19
2023-12-02,LM-ATM-014,Brookfield Place,rain,None,121,47,26
2023-12-02,LM-ATM-015,Bowling Green,rain,None,82,41,23
2023-12-02,LM-ATM-016,Staten Ferry Terminal,rain,None,79,58,36
2023-12-02,LM-ATM-017,Essex Market,rain,None,84,47,22
2023-12-02,LM-ATM-018,Houston Street,rain,None,71,48,25
2023-12-02,LM-ATM-019,Delancey Street,rain,None,68,40,20
2023-12-02,LM-ATM-020,Pier 17,rain,None,67,59,38
2023-12-03,LM-ATM-001,Battery Park,snow,None,47,40,23
2023-12-03,LM-ATM-002,Wall Street,snow,None,63,23,10
2023-12-03,LM-ATM-003,Broad Street,snow,None,65,27,11
2023-12-03,LM-ATM-004,Fulton Center,snow,None,69,41,22
2023-12-03,LM-ATM-005,South Street Seaport,snow,None,43,39,25
2023-12-03,LM-ATM-006,Tribeca,snow,None,57,30,13
2023-12-03,LM-ATM-007,City Hall,snow,None,47,23,13
2023-12-03,LM-ATM-008,Chinatown,snow,None,55,37,19
2023-12-03,LM-ATM-009,Little Italy,snow,None,37,31,18
2023-12-03,LM-ATM-010,SoHo Broadway,snow,None,47,48,29
2023-12-03,LM-ATM-011,NoLiTa,snow,None,50,40,23
2023-12-03,LM-ATM-012,Canal Street,snow,None,60,42,25
2023-12-03,LM-ATM-013,World Trade Center,snow,None,70,36,21
2023-12-03,LM-ATM-014,Brookfield Place,snow,None,69,31,15
2023-12-03,LM-ATM-015,Bowling Green,snow,None,63,35,16
2023-12-03,LM-ATM-016,Staten Ferry Terminal,snow,None,41,35,18
2023-12-03,LM-ATM-017,Essex Market,snow,None,44,26,15
2023-12-03,LM-ATM-018,Houston Street,snow,None,52,41,24
2023-12-03,LM-ATM-019,Delancey Street,snow,None,52,33,19
2023-12-03,LM-ATM-020,Pier 17,snow,None,39,42,23
2023-12-04,LM-ATM-001,Battery Park,cloudy,None,66,38,24
2023-12-04,LM-ATM-002,Wall Street,cloudy,None,145,32,14
2023-12-04,LM-ATM-003,Broad Street,cloudy,None,117,32,14
2023-12-04,LM-ATM-004,Fulton Center,cloudy,None,119,62,31
2023-12-04,LM-ATM-005,South Street Seaport,cloudy,None,89,54,37
2023-12-04,LM-ATM-006,Tribeca,cloudy,None,97,34,21
2023-12-04,LM-ATM-007,City Hall,cloudy,None,109,47,23
2023-12-04,LM-ATM-008,Chinatown,cloudy,None,101,53,28
2023-12-04,LM-ATM-009,Little Italy,cloudy,None,73,46,28
2023-12-04,LM-ATM-010,SoHo Broadway,cloudy,None,101,69,43
2023-12-04,LM-ATM-011,NoLiTa,cloudy,None,61,33,21
2023-12-04,LM-ATM-012,Canal Street,cloudy,None,96,49,32
2023-12-04,LM-ATM-013,World Trade Center,cloudy,None,149,57,34
2023-12-04,LM-ATM-014,Brookfield Place,cloudy,None,122,45,27
2023-12-04,LM-ATM-015,Bowling Green,cloudy,None,92,41,21
2023-12-04,LM-ATM-016,Staten Ferry Terminal,cloudy,None,75,42,27
2023-12-04,LM-ATM-017,Essex Market,cloudy,None,79,36,22
2023-12-04,LM-ATM-018,Houston Street,cloudy,None,82,41,27
2023-12-04,LM-ATM-019,Delancey Street,cloudy,None,71,39,22
2023-12-04,LM-ATM-020,Pier 17,cloudy,None,73,50,34
2023-12-05,LM-ATM-001,Battery Park,rain,None,68,40,27
2023-12-05,LM-ATM-002,Wall Street,rain,None,119,31,15
2023-12-05,LM-ATM-003,Broad Street,rain,None,87,27,10
2023-12-05,LM-ATM-004,Fulton Center,rain,None,83,36,20
2023-12-05,LM-ATM-005,South Street Seaport,rain,None,73,49,33
2023-12-05,LM-ATM-006,Tribeca,rain,None,80,34,15
2023-12-05,LM-ATM-007,City Hall,rain,None,93,32,17
2023-12-05,LM-ATM-008,Chinatown,rain,None,62,36,19
2023-12-05,LM-ATM-009,Little Italy,rain,None,66,39,24
2023-12-05,LM-ATM-010,SoHo Broadway,rain,None,73,55,36
2023-12-05,LM-ATM-011,NoLiTa,rain,None,66,36,22
2023-12-05,LM-ATM-012,Canal Street,rain,None,82,43,26
2023-12-05,LM-ATM-013,World Trade Center,rain,None,111,42,25
2023-12-05,LM-ATM-014,Brookfield Place,rain,None,108,40,22
2023-12-05,LM-ATM-015,Bowling Green,rain,None,64,30,15
2023-12-05,LM-ATM-016,Staten Ferry Terminal,rain,None,69,42,30
2023-12-05,LM-ATM-017,Essex Market,rain,None,66,33,16
2023-12-05,LM-ATM-018,Houston Street,rain,None,77,36,25
2023-12-05,LM-ATM-019,Delancey Street,rain,None,65,37,23
2023-12-05,LM-ATM-020,Pier 17,rain,None,54,46,27
2023-12-06,LM-ATM-001,Battery Park,cloudy,None,76,45,27
2023-12-06,LM-ATM-002,Wall Street,cloudy,None,152,35,21
2023-12-06,LM-ATM-003,Broad Street,cloudy,None,114,35,15
2023-12-06,LM-ATM-004,Fulton Center,cloudy,None,145,63,32
2023-12-06,LM-ATM-005,South Street Seaport,cloudy,None,84,59,35
2023-12-06,LM-ATM-006,Tribeca,cloudy,None,87,35,19
2023-12-06,LM-ATM-007,City Hall,cloudy,None,109,46,23
2023-12-06,LM-ATM-008,Chinatown,cloudy,None,89,45,30
2023-12-06,LM-ATM-009,Little Italy,cloudy,None,62,36,24
2023-12-06,LM-ATM-010,SoHo Broadway,cloudy,None,115,66,45
2023-12-06,LM-ATM-011,NoLiTa,cloudy,None,72,39,26
2023-12-06,LM-ATM-012,Canal Street,cloudy,None,84,54,26
2023-12-06,LM-ATM-013,World Trade Center,cloudy,None,134,40,26
2023-12-06,LM-ATM-014,Brookfield Place,cloudy,None,116,45,25
2023-12-06,LM-ATM-015,Bowling Green,cloudy,None,94,32,17
2023-12-06,LM-ATM-016,Staten Ferry Terminal,cloudy,None,82,51,33
2023-12-06,LM-ATM-017,Essex Market,cloudy,None,99,55,26
2023-12-06,LM-ATM-018,Houston Street,cloudy,None,71,48,25
2023-12-06,LM-ATM-019,Delancey Street,cloudy,None,84,44,26
2023-12-06,LM-ATM-020,Pier 17,cloudy,None,57,39,25
2023-12-07,LM-ATM-001,Battery Park,cloudy,None,58,35,21
2023-12-07,LM-ATM-002,Wall Street,cloudy,None,124,34,14
2023-12-07,LM-ATM-003,Broad Street,cloudy,None,114,33,15
2023-12-07,LM-ATM-004,Fulton Center,cloudy,None,102,43,24
2023-12-07,LM-ATM-005,South Street Seaport,cloudy,None,67,42,31
2023-12-07,LM-ATM-006,Tribeca,cloudy,None,94,36,18
2023-12-07,LM-ATM-007,City Hall,cloudy,None,92,36,18
2023-12-07,LM-ATM-008,Chinatown,cloudy,None,105,41,33
2023-12-07,LM-ATM-009,Little Italy,cloudy,None,74,42,30
2023-12-07,LM-ATM-010,SoHo Broadway,cloudy,None,82,57,40
2023-12-07,LM-ATM-011,NoLiTa,cloudy,None,61,33,18
2023-12-07,LM-ATM-012,Canal Street,cloudy,None,103,50,29
2023-12-07,LM-ATM-013,World Trade Center,cloudy,None,129,45,22
2023-12-07,LM-ATM-014,Brookfield Place,cloudy,None,124,43,24
2023-12-07,LM-ATM-015,Bowling Green,cloudy,None,95,44,23
2023-12-07,LM-ATM-016,Staten Ferry Terminal,cloudy,None,85,53,34
2023-12-07,LM-ATM-017,Essex Market,cloudy,None,70,35,19
2023-12-07,LM-ATM-018,Houston Street,cloudy,None,76,43,26
2023-12-07,LM-ATM-019,Delancey Street,cloudy,None,75,48,26
2023-12-07,LM-ATM-020,Pier 17,cloudy,None,69,53,33
2023-12-08,LM-ATM-001,Battery Park,clear,None,83,49,29
2023-12-08,LM-ATM-002,Wall Street,clear,None,167,49,22
2023-12-08,LM-ATM-003,Broad Street,clear,None,136,41,15
2023-12-08,LM-ATM-004,Fulton Center,clear,None,152,53,37
2023-12-08,LM-ATM-005,South Street Seaport,clear,None,86,56,37
2023-12-08,LM-ATM-006,Tribeca,clear,None,94,41,20
2023-12-08,LM-ATM-007,City Hall,clear,None,97,38,20
2023-12-08,LM-ATM-008,Chinatown,clear,None,117,58,34
2023-12-08,LM-ATM-009,Little Italy,clear,None,83,43,30
2023-12-08,LM-ATM-010,SoHo Broadway,clear,None,100,71,44
2023-12-08,LM-ATM-011,NoLiTa,clear,None,103,63,34
2023-12-08,LM-ATM-012,Canal Street,clear,None,113,65,34
2023-12-08,LM-ATM-013,World Trade Center,clear,None,148,57,29
2023-12-08,LM-ATM-014,Brookfield Place,clear,None,154,48,24
2023-12-08,LM-ATM-015,Bowling Green,clear,None,97,32,25
2023-12-08,LM-ATM-016,Staten Ferry Terminal,clear,None,90,57,35
2023-12-08,LM-ATM-017,Essex Market,clear,None,75,39,21
2023-12-08,LM-ATM-018,Houston Street,clear,None,81,43,26
2023-12-08,LM-ATM-019,Delancey Street,clear,None,105,51,31
2023-12-08,LM-ATM-020,Pier 17,clear,None,94,67,41
2023-12-09,LM-ATM-001,Battery Park,cloudy,None,55,38,22
2023-12-09,LM-ATM-002,Wall Street,cloudy,None,118,34,16
2023-12-09,LM-ATM-003,Broad Street,cloudy,None,108,36,14
2023-12-09,LM-ATM-004,Fulton Center,cloudy,None,114,57,28
2023-12-09,LM-ATM-005,South Street Seaport,cloudy,None,76,53,35
2023-12-09,LM-ATM-006,Tribeca,cloudy,None,101,47,23
2023-12-09,LM-ATM-007,City Hall,cloudy,None,88,37,20
2023-12-09,LM-ATM-008,Chinatown,cloudy,None,73,48,26
2023-12-09,LM-ATM-009,Little Italy,cloudy,None,71,57,34
2023-12-09,LM-ATM-010,SoHo Broadway,cloudy,None,86,76,45
2023-12-09,LM-ATM-011,NoLiTa,cloudy,None,66,44,27
2023-12-09,LM-ATM-012,Canal Street,cloudy,None,87,54,30
2023-12-09,LM-ATM-013,World Trade Center,cloudy,None,124,43,28
2023-12-09,LM-ATM-014,Brookfield Place,cloudy,None,128,45,27
2023-12-09,LM-ATM-015,Bowling Green,cloudy,None,97,47,29
2023-12-09,LM-ATM-016,Staten Ferry Terminal,cloudy,None,77,58,35
2023-12-09,LM-ATM-017,Essex Market,cloudy,None,82,43,26
2023-12-09,LM-ATM-018,Houston Street,cloudy,None,73,46,28
2023-12-09,LM-ATM-019,Delancey Street,cloudy,None,84,50,30
2023-12-09,LM-ATM-020,Pier 17,cloudy,None,68,55,36
2023-12-10,LM-ATM-001,Battery Park,cloudy,None,62,47,29
2023-12-10,LM-ATM-002,Wall Street,cloudy,None,128,37,18
2023-12-10,LM-ATM-003,Broad Street,cloudy,None,98,30,15
2023-12-10,LM-ATM-004,Fulton Center,cloudy,None,97,54,29
2023-12-10,LM-ATM-005,South Street Seaport,cloudy,None,61,51,29
2023-12-10,LM-ATM-006,Tribeca,cloudy,None,71,33,14
2023-12-10,LM-ATM-007,City Hall,cloudy,None,90,38,21
2023-12-10,LM-ATM-008,Chinatown,cloudy,None,90,57,31
2023-12-10,LM-ATM-009,Little Italy,cloudy,None,66,63,33
2023-12-10,LM-ATM-010,SoHo Broadway,cloudy,None,79,68,40
2023-12-10,LM-ATM-011,NoLiTa,cloudy,None,73,64,36
2023-12-10,LM-ATM-012,Canal Street,cloudy,None,96,54,35
2023-12-10,LM-ATM-013,World Trade Center,cloudy,None,128,50,29
2023-12-10,LM-ATM-014,Brookfield Place,cloudy,None,110,44,24
2023-12-10,LM-ATM-015,Bowling Green,cloudy,None,86,41,23
